file_name,transcription
bur_9762_7662037577.wav,ကရင့် တော်လှန်ရေး စတဲ့ အချိန် စည်းရုံးရေးသမား အဖြစ် အဆင့်ဆင့် တာဝန် ယူခဲ့သူ ဖြစ်ပါတယ်
bur_6884_5151827327.wav,ကဗျာလေးတွေ ကို ရွတ်ရင်း နဲ့ သိနားလည်သွားစေပါတယ်
bur_5903_6465298247.wav,သူ ဟာ ရှင်သန်ချင်တဲ့ စိတ် ရှိ လို့ ဒီလောက် ရုန်းကန်နေတာ ပေါ့
bur_0644_7676783010.wav,ဒီ လို ရောဂါလေး ကိုတောင် ကောင်းကောင်း ကုသ မပေးနှိုင်ဘူး
bur_5903_5599219307.wav,ဟောဒီ က ဦးညို က ငြိမ်းချမ်းရေးပွဲစားပါ ဟု ဆိုသည်
bur_8266_7577950707.wav,အခု အဲဒီ လိုမျိုး မဟုတ်ဘဲ တကယ် ကို ရှုတင် ဆက်တင်တည်မယ်
bur_7712_5475605463.wav,အင်တဲလ်ပရိုဆက်ဆာတွေ နဲ့ ပတ်သက် ပြီး ပဉ္စမ မျိုးဆက်တွေ က လွဲရင် ကျန်တာတွေ အားလုံး နဂို အတိုင်း နာမည် ပေးထားပါတယ်
bur_9135_9365873650.wav,အထက် မြန်မာပြည် မန္တလေး မြို့ ၌လည်း ဘတ်စကတ်ဘော ကလပ်အသင်းများ ရှိသည်
bur_3260_4275033212.wav,ရေနံချောင်း မှာ ရှိတဲ့ ဗိုလ်ချုပ် အောင်ဆန်း ရဲ့ လက်ရေးမူ စာအုပ် ကို ယူဆောင်ခဲ့တာပါ
bur_0644_2713286873.wav,ယင်း အကြမ်းဖက် သတ်ဖြတ်မှု ကြောင့် သေဆုံးခဲ့ကြရသည်
bur_5362_8449599082.wav,ကြိုတင် စီစဉ်ထားခြင်း မရှိဘဲ အဆိုတော် ဂရေဟမ်ရပ်ဆဲလ် က စင်ပေါ် သို့ ခေါ်ခဲ့သည်
bur_7712_7406814793.wav,အဲဒီ အပေါ် မှာ စိတ်ဖြေရာ တစ်ခု အနေနဲ့ အပျော် ရိုက်ကြည့်တာပါ
bur_7712_8299717627.wav,အစ်ကို က ကားတွေ ပဲ ဆက်တိုက် ရိုက်ဖြစ်နေတယ်
bur_5932_0858738520.wav,ပဒေသာ အက အော်ပရာ အက ပြဇာတ်တွေ ရှိတယ်
bur_5903_8168867677.wav,အမယ် တလော က လွှတ်တော် အမတ် တယောက် ပြောပြတာ ဆို တာတေ သဘောကျလွန်းလို့ ပါ
bur_3260_6228291022.wav,ရတဲ့ ပိုက်ဆံ က တပတ် ကို ပျမ်းမျှ ကျပ် သုံးထောင် ဝန်းကျင် ရရှိတယ် လို့ ဆိုပါတယ်
bur_6884_5132022486.wav,မြန်မာ့ ယဉ်ကျေးမှု အရ ရိုက်မပြသင့်တဲ့ အခန်းတွေ ကို ဖြုတ်ပေးဖို့ တောင်းဆိုခဲ့ပါတယ်
bur_6118_6991434049.wav,အစ်မတို့ ကလေးတွေ ကို ဂိမ်း မဆော့ပါနဲ့ လို့ တားလို့ မရဘူး
bur_3260_5595665519.wav,ကချင် ဝန်ကြီးချုပ် ဦးခက်ထိန်နန် ဒေါ်ဘောက်ဂျာတို့ ကော ဘာလုပ်နေတာလဲ
bur_7712_3549314186.wav,လယ်ယာမြေ ညံ့ဖျင်းသွားရင် သီးနှံကောင်းတွေ ရတော့မှာ မဟုတ်ဘူး
bur_3260_0131409302.wav,ဗိုလ်ချုပ် ခ ပြည်ပ စစ် ကို ငြှိမ်းပေးခဲ့တယ်
bur_0366_5383732891.wav,ကဗျာ ရက်သတ္တပတ် လို့လည်း ကျနော်တို့ ကင်ပွန်း တပ်ခဲ့တယ်
bur_5362_7448023659.wav,ယခင် ကတော့ အရေးတော်ပုံ လို့သာ အသုံး များခဲ့ကြတယ်
bur_4632_9717931743.wav,သူ့ အသံ ကတော့ စူးရှ ပြီး မိန်းကလေး ကီး ကို ဆိုနိုင်သူ ဖြစ်သည်
bur_7712_8355201353.wav,သွားမထုတ်ကြဘူး ဟု ကိုမင်းမင်း က ပြောသည်
bur_7712_6618949036.wav,လောင်ချာ နှင့် ပစ်ခတ်ခဲ့တဲ့ အတွက် ရဲလေးဦး ဒဏ်ရာတွေ ရရှိသွားခဲ့ပါတယ်
bur_7712_4898633486.wav,ရတဲ့ အချိန် မှာ ကျမ ကို အိမ် က လက်ခံလာတယ်
bur_5189_0400564207.wav,အခု ရွှေတောင် မှာ ပွင့်လင်း လူ့အဖွဲ့အစည်း အကြောင်း စကား နည်းနည်း ပြောမယ်
bur_3260_1508082841.wav,ကျွန်တော်တို့ က တက်မောင်း ပြီးတော့ အဲဒီ မိုင်လစ် ကို ပြန်ရွှေ့တယ်
bur_4632_8464938952.wav,သူတို့ က ဖမ်း ပြီးသွားရင် မြဝတီဖက်ကမ်း မှာ ကား နဲ့ သွားသွန်တယ်
bur_9762_0521037275.wav,အရင် စစ်အာဏာရှင်တွေ ချပေးတဲ့ လမ်းကြောင်း ကနေ သွေဖယ် သွားတာတွေ အများကြီး ပဲ
bur_5903_8048046462.wav,ဒဏ်ခတ် ပိတ်ဆို့မှုတွေ ကြောင့် ကွန်မြူနစ် ကျူးဘား မှာ ဆင်းရဲတွင်း ပို နက်စေတာ မှန် ပေမယ့် ကက်စထရို အစိုးရ ကတော့ အာဏာမြဲနေခဲ့တယ်
bur_5903_4399672588.wav,မြန်မာ နိုင်ငံ မိုးလေဝသ နဲ့ ဇလဗေဒ ညွှန်ကြားရေးမှူးချုပ် ဦးတင်ငွေ ကို ကိုကျော်ကျော်အောင် ဆက်သွယ် မေးမြန်းထားပါတယ်
bur_5189_2680168124.wav,မြန်မာ ငွေ အကြေစေ့များ ထိုင်း ဘတ်ငွေ အကြေစေ့များ ပင်လယ် ခရုငယ်များ ဖြင့် အလှ ဆင်ထားကြသည်
bur_5189_9053204879.wav,ကတ်ပုန့် ရွာ က အဖိုးကြီး တယောက် ပြောတာ ရေ နဲ့အတူ သဲတွေ ရော ပါလာတာ သူ့ လည်ပင်းထိ ရောက်တယ် တဲ့
bur_4409_9041576757.wav,သူတို့ တွေ့ဆုံ ပြောမယ့် အပေါ် မူတည် ပြီး လုပ်သွားမယ်
bur_8266_4478278180.wav,ဟိုတုန်း ကတော့ အနီရောင် တရောင် ရေးတာ က အစ ပြဿနာ ရှိခဲ့တယ်
bur_5362_8841162486.wav,သူ့ မေးခွန်း က စိတ်ဝင်စားစရာ ကောင်း သလို ရဲတင်းလွန်းလှ ပါတယ်
bur_7712_8964930500.wav,ဦးသန်းဌေး က အမေရိကန် နဲ့ နှိုင်းမပြောသင့်ဘူး
bur_5903_9375761703.wav,ရှေ့ဆက် သွားမှာပါ လို့ ဧရာဝတီ ကို ပြောပါတယ်
bur_5189_6708353897.wav,အခု အဖြစ်အပျက် ဟာလည်း ပန်းချီ ပန်းပု ဆရာကြီး မိုက်ကယ်အိန်ဂျလို ရဲ့ အတွေ့အကြုံ တခု ပါပဲ
bur_9762_3320949406.wav,သိခဲ့တဲ့ အခါ ကျတော့ နိုင်ငံရေး က သိပ် အရေးကြီးတယ် ဆိုတာ လက်ခံခဲ့တာ
bur_7712_3392078386.wav,ဆင်သားရေ ကို မီးမြှိုက် ပြီး ရလာတဲ့ ပြာမှုန့် ကို ရေ နဲ့ ဖျော် ဆေး လုပ် သောက်ကြတယ် လို့လည်း သိရပါတယ်
bur_4632_5097923663.wav,သရုပ်ဆောင် သင်တန်း တက် တော့ ဆရာတွေ က မှန် ကို ကြည့် ပြီး သရုပ်ဆောင်ခိုင်းတယ်
bur_8266_9159822413.wav,ငါ ကတော့ ပုဂံ အတွက် ကို အကြွေး ရှိနေပြီ
bur_5362_1248786780.wav,သား ဖြစ်သူ ၏ ရက် တစ်ရာပြည့် နှင့် ၎င်း ၏ မွေးနေ့ တစ်ရက် သာ ကွာ သောကြောင့် မွေးနေ့ နှစ်ခု ပေါင်း ၍ အလှူ တစ်ခု ပြုလုပ်မည်
bur_7543_1649681722.wav,ခံစားရတဲ့ ပီတိ က ဘာ နဲ့မှ ဝယ် လို့ မရတဲ့ ခံစားချက်ပေါ့
bur_5362_4232122444.wav,ဆရာဝန် ဆရာမတွေ လည်း တက်တက်ကြွကြွ ပဲလေ
bur_9135_6623645627.wav,အဲ့ဒါကြောင့် ကျွန်တော် လည်း သွားဖို့ သင်တန်းတွေ တက် စာမေးပွဲတွေ ဖြေတယ်
bur_5362_6105911086.wav,လာမှာလား မလားဘူးလား အဖြေ မရသေးဘူး
bur_0644_7605720269.wav,ဒီ ကား မှာ အခြောက် ဆိုပေမယ့် တစ်မျိုးပဲ
bur_7712_0575295977.wav,နေပြည်တော် ဆီ ဝင်တဲ့ လမ်းပေါက်တွေ ဘယ်နှစ်ခု တောင် ရှိမှန်း ကျနော် မသိပါ
bur_3260_2348732637.wav,ဘီဘီစီ ရဲ့ ရော်ဘီဆာဗေ့ခ်ျ ကတော့ အာဆင်နယ် ဟာ ပရီးမီးယားလိဂ် ချန်ပီယံ မဖြစ်နိုင်ဘူး လို့ အခု ထိ ငြင်းဆန်နေတုန်း ဖြစ်ပါတယ်
bur_7712_7218257596.wav,ခရီးသည်တွေ ကလည်း မြို့ထဲ က လူတွေ နဲ့ ရွှေပြည်သာ ဖက် က လူတွေ ရဲ့ ဝတ်စားဆင်ယင်မှု နည်းနည်း ကွာတယ် လို့ ထင်ပါတယ်
bur_5189_7407366586.wav,ပညာရေး အတွက် စိတ်အေးရပြီ လို့ မိဘ တချို့ က ထင်တတ်ကြပါတယ်
bur_0366_5211844597.wav,ရိုက် ပြီးတော့လည်း ဒီဟာ ကို လုံလုံခြုံခြုံ မထားနိုင်ဘူး
